0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.5454553329858012,0.0,0.5454293928003829,-0.005188000123043471,0.545351574461756,-0.010375556721235597,0.545221884622808,-0.01556222626576076,0.5450403343717509,-0.020747565219910852,0.5448069392322195,-0.02593113003522934,0.5445217191634073,-0.031112477147763693,0.5441846985602402,-0.036291162974462145,0.5437959062535842,-0.04146674390975069,0.5433553755104872,-0.04663877632232611,0.5454293928003829,-0.005188000123043471,0.545351574461756,-0.010375556721235597,0.545221884622808,-0.01556222626576076,0.5450403343717509,-0.020747565219910852,0.5448069392322195,-0.02593113003522934,0.5445217191634073,-0.031112477147763693,0.5441846985602402,-0.036291162974462145,0.5437959062535842,-0.04146674390975069,0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067
0.5454293928003829,-0.005188000123043471,0.545351574461756,-0.010375556721235597,0.545221884622808,-0.01556222626576076,0.5450403343717509,-0.020747565219910852,0.5448069392322195,-0.02593113003522934,0.5445217191634073,-0.031112477147763693,0.5441846985602402,-0.036291162974462145,0.5437959062535842,-0.04146674390975069,0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067,0.545351574461756,-0.010375556721235597,0.545221884622808,-0.01556222626576076,0.5450403343717509,-0.020747565219910852,0.5448069392322195,-0.02593113003522934,0.5445217191634073,-0.031112477147763693,0.5441846985602402,-0.036291162974462145,0.5437959062535842,-0.04146674390975069,0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067,0.5423192539657329,-0.056970420908033975
0.545351574461756,-0.010375556721235597,0.545221884622808,-0.01556222626576076,0.5450403343717509,-0.020747565219910852,0.5448069392322195,-0.02593113003522934,0.5445217191634073,-0.031112477147763693,0.5441846985602402,-0.036291162974462145,0.5437959062535842,-0.04146674390975069,0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067,0.5423192539657329,-0.056970420908033975,0.545221884622808,-0.01556222626576076,0.5450403343717509,-0.020747565219910852,0.5448069392322195,-0.02593113003522934,0.5445217191634073,-0.031112477147763693,0.5441846985602402,-0.036291162974462145,0.5437959062535842,-0.04146674390975069,0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067,0.5423192539657329,-0.056970420908033975,0.5417237518816687,-0.06212914566478722
0.545221884622808,-0.01556222626576076,0.5450403343717509,-0.020747565219910852,0.5448069392322195,-0.02593113003522934,0.5445217191634073,-0.031112477147763693,0.5441846985602402,-0.036291162974462145,0.5437959062535842,-0.04146674390975069,0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067,0.5423192539657329,-0.056970420908033975,0.5417237518816687,-0.06212914566478722,0.5450403343717509,-0.020747565219910852,0.5448069392322195,-0.02593113003522934,0.5445217191634073,-0.031112477147763693,0.5441846985602402,-0.036291162974462145,0.5437959062535842,-0.04146674390975069,0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067,0.5423192539657329,-0.056970420908033975,0.5417237518816687,-0.06212914566478722,0.5410766887970226,-0.067282547061735
0.5450403343717509,-0.020747565219910852,0.5448069392322195,-0.02593113003522934,0.5445217191634073,-0.031112477147763693,0.5441846985602402,-0.036291162974462145,0.5437959062535842,-0.04146674390975069,0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067,0.5423192539657329,-0.056970420908033975,0.5417237518816687,-0.06212914566478722,0.5410766887970226,-0.067282547061735,0.5448069392322195,-0.02593113003522934,0.5445217191634073,-0.031112477147763693,0.5441846985602402,-0.036291162974462145,0.5437959062535842,-0.04146674390975069,0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067,0.5423192539657329,-0.056970420908033975,0.5417237518816687,-0.06212914566478722,0.5410766887970226,-0.067282547061735,0.5403781201643514,-0.07243018130086941
0.5448069392322195,-0.02593113003522934,0.5445217191634073,-0.031112477147763693,0.5441846985602402,-0.036291162974462145,0.5437959062535842,-0.04146674390975069,0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067,0.5423192539657329,-0.056970420908033975,0.5417237518816687,-0.06212914566478722,0.5410766887970226,-0.067282547061735,0.5403781201643514,-0.07243018130086941,0.5445217191634073,-0.031112477147763693,0.5441846985602402,-0.036291162974462145,0.5437959062535842,-0.04146674390975069,0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067,0.5423192539657329,-0.056970420908033975,0.5417237518816687,-0.06212914566478722,0.5410766887970226,-0.067282547061735,0.5403781201643514,-0.07243018130086941,0.5396281058743828,-0.07757160454573103
0.5445217191634073,-0.031112477147763693,0.5441846985602402,-0.036291162974462145,0.5437959062535842,-0.04146674390975069,0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067,0.5423192539657329,-0.056970420908033975,0.5417237518816687,-0.06212914566478722,0.5410766887970226,-0.067282547061735,0.5403781201643514,-0.07243018130086941,0.5396281058743828,-0.07757160454573103,0.5441846985602402,-0.036291162974462145,0.5437959062535842,-0.04146674390975069,0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067,0.5423192539657329,-0.056970420908033975,0.5417237518816687,-0.06212914566478722,0.5410766887970226,-0.067282547061735,0.5403781201643514,-0.07243018130086941,0.5396281058743828,-0.07757160454573103,0.5388267102564049,-0.08270637292070114
0.5441846985602402,-0.036291162974462145,0.5437959062535842,-0.04146674390975069,0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067,0.5423192539657329,-0.056970420908033975,0.5417237518816687,-0.06212914566478722,0.5410766887970226,-0.067282547061735,0.5403781201643514,-0.07243018130086941,0.5396281058743828,-0.07757160454573103,0.5388267102564049,-0.08270637292070114,0.5437959062535842,-0.04146674390975069,0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067,0.5423192539657329,-0.056970420908033975,0.5417237518816687,-0.06212914566478722,0.5410766887970226,-0.067282547061735,0.5403781201643514,-0.07243018130086941,0.5396281058743828,-0.07757160454573103,0.5388267102564049,-0.08270637292070114,0.537974002078659,-0.08783404251078905
0.5437959062535842,-0.04146674390975069,0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067,0.5423192539657329,-0.056970420908033975,0.5417237518816687,-0.06212914566478722,0.5410766887970226,-0.067282547061735,0.5403781201643514,-0.07243018130086941,0.5396281058743828,-0.07757160454573103,0.5388267102564049,-0.08270637292070114,0.537974002078659,-0.08783404251078905,0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067,0.5423192539657329,-0.056970420908033975,0.5417237518816687,-0.06212914566478722,0.5410766887970226,-0.067282547061735,0.5403781201643514,-0.07243018130086941,0.5396281058743828,-0.07757160454573103,0.5388267102564049,-0.08270637292070114,0.537974002078659,-0.08783404251078905,0.5370700545487317,-0.09295416936194825
0.5433553755104872,-0.04663877632232611,0.5428631440344512,-0.05180681655220067,0.5423192539657329,-0.056970420908033975,0.5417237518816687,-0.06212914566478722,0.5410766887970226,-0.067282547061735,0.5403781201643514,-0.07243018130086941,0.5396281058743828,-0.07757160454573103,0.5388267102564049,-0.08270637292070114,0.537974002078659,-0.08783404251078905,0.5370700545487317,-0.09295416936194825,0.5428631440344512,-0.05180681655220067,0.5423192539657329,-0.056970420908033975,0.5417237518816687,-0.06212914566478722,0.5410766887970226,-0.067282547061735,0.5403781201643514,-0.07243018130086941,0.5396281058743828,-0.07757160454573103,0.5388267102564049,-0.08270637292070114,0.537974002078659,-0.08783404251078905,0.5370700545487317,-0.09295416936194825,0.5361149453139422,-0.09806630948195458
