Pendulum Angle (rad),Angular Velocity (rad/s),Pendulum Angle next (rad),Angular Velocity next (rad/s)
0.2617993877991494,0.0,0.261786446951061,-0.0025881487843043617
0.261786446951061,-0.0025881487843043617,0.26174762565678344,-0.0051760475733455494
0.26174762565678344,-0.0051760475733455494,0.2616829276661746,-0.007763446390808356
0.2616829276661746,-0.007763446390808356,0.26159235922868185,-0.010350095298276636
0.26159235922868185,-0.010350095298276636,0.26147592909286815,-0.012935744414190806
0.26147592909286815,-0.012935744414190806,0.26133364850574886,-0.01552014393281491
0.26133364850574886,-0.01552014393281491,0.2611655312119385,-0.01810304414321641
0.2611655312119385,-0.01810304414321641,0.2609715934526076,-0.02068419544826183
0.2609715934526076,-0.02068419544826183,0.26075185396425005,-0.02326334838363142
0.26075185396425005,-0.02326334838363142,0.26050633397725936,-0.025840253636855902
0.26050633397725936,-0.025840253636855902,0.26023505721431517,-0.028414662066378358
0.26023505721431517,-0.028414662066378358,0.25993804988857855,-0.03098632472064434
0.25993804988857855,-0.03098632472064434,0.25961534070169645,-0.033554992857223125
0.25961534070169645,-0.033554992857223125,0.25926696084161477,-0.03612041796196312
0.25926696084161477,-0.03612041796196312,0.2588929439801995,-0.03868235176818431
0.2588929439801995,-0.03868235176818431,0.258493326270666,-0.04124054627591049
0.258493326270666,-0.04124054627591049,0.25806814634481556,-0.043794753771144265
0.25806814634481556,-0.043794753771144265,0.2576174453100791,-0.04634472684518734
0.2576174453100791,-0.04634472684518734,0.2571412667463672,-0.0488902184140089
0.2571412667463672,-0.0488902184140089,0.2566396567027268,-0.05143098173766459
0.2566396567027268,-0.05143098173766459,0.25611266369380253,-0.05396677043976865
0.25611266369380253,-0.05396677043976865,0.25556033869610373,-0.05649733852702164
0.25556033869610373,-0.05649733852702164,0.2549827351440758,-0.05902244040879611
0.2549827351440758,-0.05902244040879611,0.2543799089259753,-0.06154183091678245
0.2543799089259753,-0.06154183091678245,0.25375191837954797,-0.06405526532469716
0.25375191837954797,-0.06405526532469716,0.2530988242875101,-0.0665624993680556
0.2530988242875101,-0.0665624993680556,0.2524206898728312,-0.06906328926401119
0.2524206898728312,-0.06906328926401119,0.25171758079381806,-0.07155739173126302
0.25171758079381806,-0.07155739173126302,0.25098956513899945,-0.07404456401003352
0.25098956513899945,-0.07404456401003352,0.2502367134218109,-0.07652456388211809
0.2502367134218109,-0.07652456388211809,0.2494590985750784,-0.07899714969100798
0.2494590985750784,-0.07899714969100798,0.24865679594530024,-0.08146208036208816
0.24865679594530024,-0.08146208036208816,0.24782988328672703,-0.0839191154229113
0.24782988328672703,-0.0839191154229113,0.24697844075523825,-0.0863680150235492
0.24697844075523825,-0.0863680150235492,0.246102550902015,-0.08880853995702266
0.246102550902015,-0.08880853995702266,0.24520229866700793,-0.09124045167981094
0.24520229866700793,-0.09124045167981094,0.24427777137219991,-0.09366351233244143
0.24427777137219991,-0.09366351233244143,0.2433290587146622,-0.09607748476016036
0.2433290587146622,-0.09607748476016036,0.24235625275940356,-0.09848213253368515
0.24235625275940356,-0.09848213253368515,0.24135944793201142,-0.1008772199700388
0.24135944793201142,-0.1008772199700388,0.24033874101108432,-0.10326251215346652
0.24033874101108432,-0.10326251215346652,0.23929423112045486,-0.10563777495643493
0.23929423112045486,-0.10563777495643493,0.23822601972120197,-0.1080027750607138
0.23822601972120197,-0.1080027750607138,0.23713421060345227,-0.11035727997854004
0.23713421060345227,-0.11035727997854004,0.23601890987796917,-0.11270105807386391
