Pendulum Angle (rad),Angular Velocity (rad/s),Pendulum Angle next (rad),Angular Velocity next (rad/s)
0.43399728827978695,-0.9025432282612412,0.4249509677341036,-0.9067071730630767
0.4249509677341036,-0.9067071730630767,0.4158634201727819,-0.9107885123043231
0.4158634201727819,-0.9107885123043231,0.40673547520769143,-0.914786536379474
0.40673547520769143,-0.914786536379474,0.39756796949670636,-0.9187005457563348
0.39756796949670636,-0.9187005457563348,0.3883617466410803,-0.9225298513539868
0.3883617466410803,-0.9225298513539868,0.37911765707905337,-0.9262737749184885
0.37911765707905337,-0.9262737749184885,0.36983655797571446,-0.9299316493959352
0.36983655797571446,-0.9299316493959352,0.3605193131091482,-0.9335028193024998
0.3605193131091482,-0.9335028193024998,0.35116679275289786,-0.9369866410910755
0.35116679275289786,-0.9369866410910755,0.34177987355478057,-0.9403824835141409
0.34177987355478057,-0.9403824835141409,0.3323594384120943,-0.9436897279824668
0.3323594384120943,-0.9436897279824668,0.3229063763432601,-0.9469077689192884
0.3229063763432601,-0.9469077689192884,0.3134215823559469,-0.9500360141095638
0.3134215823559469,-0.9500360141095638,0.3039059573117301,-0.9530738850439437
0.3039059573117301,-0.9530738850439437,0.29436040778733785,-0.9560208172570805
0.29436040778733785,-0.9560208172570805,0.28478584593254475,-0.9588762606599055
0.28478584593254475,-0.9588762606599055,0.27518318932477404,-0.9616396798655097
0.27518318932477404,-0.9616396798655097,0.2655533608204747,-0.9643105545082653
0.2655533608204747,-0.9643105545082653,0.25589728840334247,-0.9668883795558317
0.25589728840334247,-0.9668883795558317,0.24621590502945792,-0.9693726656136945
0.24621590502945792,-0.9693726656136945,0.23651014846941798,-0.9717629392218916
0.23651014846941798,-0.9717629392218916,0.22678096114754048,-0.9740587431435891
0.22678096114754048,-0.9740587431435891,0.2170292899782253,-0.9762596366451742
0.2170292899782253,-0.9762596366451742,0.20725608619955818,-0.9783651957675428
0.20725608619955818,-0.9783651957675428,0.19746230520424718,-0.980375013588265
0.19746230520424718,-0.980375013588265,0.18764890636798412,-0.9822887004743243
0.18764890636798412,-0.9822887004743243,0.17781685287532725,-0.9841058843251322
0.17781685287532725,-0.9841058843251322,0.16796711154320348,-0.9858262108055318
