Pendulum Angle (rad),Angular Velocity (rad/s),Pendulum Angle next (rad),Angular Velocity next (rad/s)
-1.0568398789401885,-0.658916952637253,-1.0633854544996666,-0.6501928271134809
-1.0633854544996666,-0.6501928271134809,-1.0698436301675467,-0.6414371066797225
-1.0698436301675467,-0.6414371066797225,-1.076214093945553,-0.6326505794934917
-1.076214093945553,-0.6326505794934917,-1.0824965416567236,-0.6238340216562689
-1.0824965416567236,-0.6238340216562689,-1.088690676824751,-0.6149881971951865
-1.088690676824751,-0.6149881971951865,-1.094796210553188,-0.6061138580545893
-1.094796210553188,-0.6061138580545893,-1.1008128614046182,-0.5972117440972702
-1.1008128614046182,-0.5972117440972702,-1.106740355279886,-0.58828258311518
-1.106740355279886,-0.58828258311518,-1.1125784252974804,-0.5793270908494053
-1.1125784252974804,-0.5793270908494053,-1.1183268116731646,-0.5703459710192108
-1.1183268116731646,-0.5703459710192108,-1.1239852615999393,-0.561339915359939
-1.1239852615999393,-0.561339915359939,-1.1295535291284293,-0.5523096036695596
-1.1295535291284293,-0.5523096036695596,-1.1350313750477785,-0.5432557038636621
-1.1350313750477785,-0.5432557038636621,-1.1404185667671345,-0.534178872038683
-1.1404185667671345,-0.534178872038683,-1.1457148781978068,-0.525079752543161
-1.1457148781978068,-0.525079752543161,-1.1509200896361778,-0.5159589780568121
-1.1509200896361778,-0.5159589780568121,-1.1560339876474404,-0.5068171696772198
-1.1560339876474404,-0.5068171696772198,-1.1610563649502421,-0.4976549370139332
-1.1610563649502421,-0.4976549370139332,-1.1659870203023046,-0.48847287828977115
-1.1659870203023046,-0.48847287828977115,-1.170825758387093,-0.4792715804491275
-1.170825758387093,-0.4792715804491275,-1.1755723897016002,-0.47005161927307787
-1.1755723897016002,-0.47005161927307787,-1.1802267304453187,-0.4608135595010882
-1.1802267304453187,-0.4608135595010882,-1.1847886024104581,-0.4515579549591278
-1.1847886024104581,-0.4515579549591278,-1.1892578328734777,-0.4422853486939918
-1.1892578328734777,-0.4422853486939918,-1.1936342544879912,-0.4329962731136401
-1.1936342544879912,-0.4329962731136401,-1.1979177051791041,-0.4236912501333631
-1.1979177051791041,-0.4236912501333631,-1.2021080280392418,-0.4143707913275854
-1.2021080280392418,-0.4143707913275854,-1.2062050712255226,-0.40503539808712336
-1.2062050712255226,-0.40503539808712336,-1.2102086878587301,-0.39568556178171377
-1.2102086878587301,-0.39568556178171377,-1.2141187359239363,-0.38632176392763456
-1.2141187359239363,-0.38632176392763456,-1.217935078172825,-0.37694447636024114
-1.217935078172825,-0.37694447636024114,-1.2216575820277666,-0.36755416141124475
-1.2216575820277666,-0.36755416141124475,-1.2252861194876856,-0.3581512720905631
-1.2252861194876856,-0.3581512720905631,-1.228820567035771,-0.3487362522725761
-1.228820567035771,-0.3487362522725761,-1.2322608055490702,-0.3393095368866228
