Pendulum Angle (rad),Angular Velocity (rad/s),Pendulum Angle next (rad),Angular Velocity next (rad/s)
-0.8378274011726216,1.1567878457442136,-0.8262224927727067,1.1641808101939504
-0.8262224927727067,1.1641808101939504,-0.8145440479422107,1.1714948827066194
-0.8145440479422107,1.1714948827066194,-0.8027928630796025,1.178728567054632
-0.8027928630796025,1.178728567054632,-0.7909697495565249,1.1858803649656662
-0.7909697495565249,1.1858803649656662,-0.7790755337341682,1.1929487769401006
-0.7790755337341682,1.1929487769401006,-0.7671110569713891,1.1999323030844584
-0.7671110569713891,1.1999323030844584,-0.7550771756244182,1.2068294439602705
-0.7550771756244182,1.2068294439602705,-0.7429747610380028,1.2136387014477261
-0.7429747610380028,1.2136387014477261,-0.7308046995278431,1.2203585796234415
-0.7308046995278431,1.2203585796234415,-0.7185678923541836,1.226987585651641
-0.7185678923541836,1.226987585651641,-0.7062652556864274,1.2335242306880103
-0.7062652556864274,1.2335242306880103,-0.6938977205586523,1.239967030795441
-0.6938977205586523,1.239967030795441,-0.681466232815914,1.2463145078708522
-0.681466232815914,1.2463145078708522,-0.6689717530512285,1.2525651905822408
-0.6689717530512285,1.2525651905822408,-0.6564152565331366,1.2587176153150745
-0.6564152565331366,1.2587176153150745,-0.6437977331237621,1.2647703271271118
-0.6437977331237621,1.2647703271271118,-0.6311201871872828,1.2707218807106964
-0.6311201871872828,1.2707218807106964,-0.6183836374887461,1.2765708413615457
-0.6183836374887461,1.2765708413615457,-0.605589117083168,1.2823157859530214
-0.605589117083168,1.2823157859530214,-0.5927376731948659,1.2879553039148381
-0.5927376731948659,1.2879553039148381,-0.5798303670869878,1.2934879982151435
-0.5798303670869878,1.2934879982151435,-0.5668682739212068,1.2989124863448733
-0.5668682739212068,1.2989124863448733,-0.5538524826075667,1.304227401303262
-0.5538524826075667,1.304227401303262,-0.5407840956444709,1.3094313925833632
-0.5407840956444709,1.3094313925833632,-0.5276642289488208,1.3145231271564195
-0.5276642289488208,1.3145231271564195,-0.5144940116763211,1.319501290453895
-0.5144940116763211,1.319501290453895,-0.5012745860319822,1.3243645873459704
-0.5012745860319822,1.3243645873459704,-0.4880071070708591,1.3291117431152863
-0.4880071070708591,1.3291117431152863,-0.4746927424890833,1.3337415044247019
-0.4746927424890833,1.3337415044247019,-0.4613326724052507,1.3382526402778325
-0.4613326724052507,1.3382526402778325,-0.4479280891322467,1.3426439429711148
-0.4479280891322467,1.3426439429711148,-0.43448019693959716,1.3469142290361458
-0.43448019693959716,1.3469142290361458,-0.42099021180645074,1.3510623401710378
-0.42099021180645074,1.3510623401710378,-0.4074593611653073,1.3550871441595274
-0.4074593611653073,1.3550871441595274,-0.3938888836366217,1.3589875357765826
-0.3938888836366217,1.3589875357765826,-0.38028002875442485,1.3627624376792509
-0.38028002875442485,1.3627624376792509,-0.3666340566831144,1.3664108012815026
-0.3666340566831144,1.3664108012815026,-0.3529522379255828,1.369931607611829
-0.3529522379255828,1.369931607611829,-0.3392358530228606,1.3733238681523692
-0.3392358530228606,1.3733238681523692,-0.3254861922454659,1.3765866256583517
-0.3254861922454659,1.3765866256583517,-0.31170455527666263,1.379718954956659
-0.31170455527666263,1.379718954956659,-0.29789225088784266,1.3827199637223364
-0.29789225088784266,1.3827199637223364,-0.28405059660625775,1.3855887932318938
-0.28405059660625775,1.3855887932318938,-0.27018091837533953,1.3883246190922744
-0.27018091837533953,1.3883246190922744,-0.2562845502078557,1.39092665194439
-0.2562845502078557,1.39092665194439,-0.2423628338321626,1.393394138140153
-0.2423628338321626,1.393394138140153,-0.22841711833182454,1.3957263603919723
-0.22841711833182454,1.3957263603919723,-0.21444875977887973,1.397922638393711
-0.21444875977887973,1.397922638393711,-0.2004591208610435,1.3999823294121427
